goal,success,depth,elapsed_s,model,timeout,use_calls,steps_len
trans r55 ⟹ r55 O r55 ⊆ r55,True,1,10.538418054580688,gemini-3-flash-preview,False,5154,2
(a124::nat) + (b124::nat) = b124 + a124,True,1,8.017168045043945,gemini-3-flash-preview,False,5156,2
bij_betw f128 A128 B128 ⟹ inj_on f128 A128,True,1,12.728751420974731,gemini-3-flash-preview,False,5159,2
(m180::nat) + 0 = m180,True,1,10.40103793144226,gemini-3-flash-preview,False,5161,2
(a83::nat) + ((b83::nat) + a83) = b83 + (a83 + a83),True,1,7.672948360443115,gemini-3-flash-preview,False,5163,2
B263 ⟶ A263 ∨ B263,True,1,4.431687831878662,gemini-3-flash-preview,False,5165,2
A41 ∧ B41 ⟶ B41,True,1,4.549261093139648,gemini-3-flash-preview,False,5167,2
converse (converse r221) = r221,True,1,7.862642288208008,gemini-3-flash-preview,False,5169,2
(a270::int) + (-a270) = 0,True,1,10.176051139831543,gemini-3-flash-preview,False,5171,2
(a346::nat) + (b346::nat) = b346 + a346,True,1,8.461708068847656,gemini-3-flash-preview,False,5173,2
(0::int) ≤ abs (a87::int),True,1,7.288896799087524,gemini-3-flash-preview,False,5175,2
(m190::nat) + (n190::nat) = n190 + m190,True,1,7.736032009124756,gemini-3-flash-preview,False,5177,2
(m354::nat) + 0 = m354,True,1,9.864411354064941,gemini-3-flash-preview,False,5179,2
f396 ` (A396 ∩ B396) ⊆ f396 ` A396 ∩ f396 ` B396,True,1,7.5603249073028564,gemini-3-flash-preview,False,5181,2
map f75 (xs75 @ ys75) = map f75 xs75 @ map f75 ys75,True,1,6.929250955581665,gemini-3-flash-preview,False,5183,2
f381 ` (A381 ∩ B381) ⊆ f381 ` A381 ∩ f381 ` B381,True,1,7.526955604553223,gemini-3-flash-preview,False,5185,2
filter P102 (xs102 @ ys102) = filter P102 xs102 @ filter P102 ys102,True,1,7.525857448577881,gemini-3-flash-preview,False,5187,2
x7 ∈ set (map f7 xs7) ⟷ (∃y∈set xs7. f7 y = x7),True,1,31.47110629081726,gemini-3-flash-preview,False,5191,2
surj f219 ⟷ (∀y219. ∃x219. f219 x219 = y219),True,1,13.080785751342773,gemini-3-flash-preview,False,5193,2
set (rev xs373) = set xs373,True,1,7.394477367401123,gemini-3-flash-preview,False,5195,2
(A139 ⟶ A139),True,1,4.343005418777466,gemini-3-flash-preview,False,5197,2
length (map f442 xs442) = length xs442,True,1,7.667540550231934,gemini-3-flash-preview,False,5199,2
(a178::nat) + (b178::nat) = b178 + a178,True,1,7.261033296585083,gemini-3-flash-preview,False,5201,2
A180 ∧ B180 ⟶ A180,True,1,9.398261070251465,gemini-3-flash-preview,False,5203,2
bij_betw f127 A127 B127 ⟹ f127 ` A127 = B127,False,2,66.59541893005371,gemini-3-flash-preview,False,5222,2
(A56 ⟶ C56) ⟶ ((B56 ⟶ C56) ⟶ (A56 ∨ B56 ⟶ C56)),True,1,6.673089265823364,gemini-3-flash-preview,False,5224,2
filter P126 (xs126 @ ys126) = filter P126 xs126 @ filter P126 ys126,True,1,6.906972646713257,gemini-3-flash-preview,False,5226,2
(m284::nat) ≤ m284 + (n284::nat),True,1,7.6438586711883545,gemini-3-flash-preview,False,5228,2
(converse (r206 O s206)) = converse s206 O converse r206,True,1,13.474040269851685,gemini-3-flash-preview,False,5230,2
(A49 ⟶ A49),True,1,4.274780511856079,gemini-3-flash-preview,False,5232,2
(a382::nat) + (b382::nat) = b382 + a382,True,1,7.387389421463013,gemini-3-flash-preview,False,5234,2
x143 ∈ set (map f143 xs143) ⟷ (∃y∈set xs143. f143 y = x143),True,1,10.486685991287231,gemini-3-flash-preview,False,5236,2
(m299::nat) + ((n299::nat) + m299) = n299 + (m299 + m299),True,1,10.672344446182251,gemini-3-flash-preview,False,5238,2
{x219∈A219. True} = A219,True,1,9.934226751327515,gemini-3-flash-preview,False,5240,2
set (map f460 xs460) = f460 ` set xs460,True,1,7.2404465675354,gemini-3-flash-preview,False,5242,2
(m300::nat) + 0 = m300,True,1,7.539203405380249,gemini-3-flash-preview,False,5244,2
(m361::nat) + Suc (n361::nat) = Suc (m361 + n361),True,1,9.857972145080566,gemini-3-flash-preview,False,5246,2
bij_betw f227 A227 B227 ⟹ y227 ∈ B227 ⟹ (∃x227∈A227. f227 x227 = y227),True,1,13.309322357177734,gemini-3-flash-preview,False,5248,2
r75 ⊆ s75 ⟹ converse r75 ⊆ converse s75,True,1,7.683194875717163,gemini-3-flash-preview,False,5250,2
(m304::nat) + (n304::nat) = n304 + m304,True,1,7.373749732971191,gemini-3-flash-preview,False,5252,2
(a263::nat) + ((b263::nat) + a263) = b263 + (a263 + a263),True,1,9.400584697723389,gemini-3-flash-preview,False,5254,2
surj f183 ⟷ (∀y183. ∃x183. f183 x183 = y183),True,1,10.749846696853638,gemini-3-flash-preview,False,5256,2
r194 ⊆ s194 ⟹ converse r194 ⊆ converse s194,True,1,7.396037817001343,gemini-3-flash-preview,False,5258,2
(a192::int) + (-a192) = 0,True,1,7.716552972793579,gemini-3-flash-preview,False,5260,2
(m96::nat) + 0 = m96,True,1,8.820712089538574,gemini-3-flash-preview,False,5262,2
A184 ⊆ B184 ⟹ A184 ∪ C184 ⊆ B184 ∪ C184,True,1,7.228267192840576,gemini-3-flash-preview,False,5264,2
map f499 (xs499 @ ys499) = map f499 xs499 @ map f499 ys499,True,1,7.2332305908203125,gemini-3-flash-preview,False,5266,2
converse (converse r298) = r298,True,1,7.333527565002441,gemini-3-flash-preview,False,5268,2
(m365::nat) + ((n365::nat) + m365) = n365 + (m365 + m365),True,1,7.655922889709473,gemini-3-flash-preview,False,5270,2
r145 ⊆ s145 ⟹ converse r145 ⊆ converse s145,True,1,9.97063398361206,gemini-3-flash-preview,False,5272,2
(m382::nat) + (n382::nat) = n382 + m382,True,1,7.433213233947754,gemini-3-flash-preview,False,5274,2
set (map f308 xs308) = f308 ` set xs308,True,1,7.319093704223633,gemini-3-flash-preview,False,5276,2
length (map f114 xs114) = length xs114,True,1,7.381751298904419,gemini-3-flash-preview,False,5278,2
bij_betw f49 A49 B49 ⟹ f49 ` A49 = B49,False,2,65.03042101860046,gemini-3-flash-preview,False,5297,2
(a52::nat) + (b52::nat) = b52 + a52,True,1,9.26536512374878,gemini-3-flash-preview,False,5299,2
(a186::int) + (-a186) = 0,True,1,7.362461805343628,gemini-3-flash-preview,False,5301,2
set (map f36 xs36) = f36 ` set xs36,True,1,7.186791896820068,gemini-3-flash-preview,False,5303,2
(A17 ⟶ B17) ⟷ (¬A17 ∨ B17),True,1,4.296698570251465,gemini-3-flash-preview,False,5305,2
A111 ∧ B111 ⟶ B111,True,1,4.599267959594727,gemini-3-flash-preview,False,5307,2
{x134∈A134. P x134} ⊆ A134,True,1,11.614583015441895,gemini-3-flash-preview,False,5309,2
x271 ∈ set (map f271 xs271) ⟷ (∃y∈set xs271. f271 y = x271),True,1,10.783598184585571,gemini-3-flash-preview,False,5311,2
set (rev xs5) = set xs5,True,1,7.305238485336304,gemini-3-flash-preview,False,5313,2
x307 ∈ insert x307 A307,True,1,7.960388898849487,gemini-3-flash-preview,False,5315,2
(0::int) ≤ abs (a291::int),True,1,8.81863808631897,gemini-3-flash-preview,False,5317,2
map f3 (xs3 @ ys3) = map f3 xs3 @ map f3 ys3,True,1,7.413328409194946,gemini-3-flash-preview,False,5319,2
x83 ∈ insert x83 A83 ⟷ True,True,1,7.324507713317871,gemini-3-flash-preview,False,5321,2
converse (converse r137) = r137,True,1,7.613566160202026,gemini-3-flash-preview,False,5323,2
bij_betw f121 A121 B121 ⟹ f121 ` A121 = B121,False,1,65.87157082557678,gemini-3-flash-preview,True,5338,2
r390 ⊆ s390 ⟹ converse r390 ⊆ converse s390,True,1,7.301079511642456,gemini-3-flash-preview,False,5340,2
(m207::nat) ≤ m207,True,1,9.033470630645752,gemini-3-flash-preview,False,5342,2
(A318 ∧ (B318 ∨ C318)) ⟷ (A318 ∧ B318) ∨ (A318 ∧ C318),True,1,7.121187210083008,gemini-3-flash-preview,False,5344,2
(a204::int) + (-a204) = 0,True,1,7.446328401565552,gemini-3-flash-preview,False,5346,2
(m312::nat) + 0 = m312,True,1,7.122326612472534,gemini-3-flash-preview,False,5348,2
Id O r315 = r315,True,1,7.663474798202515,gemini-3-flash-preview,False,5350,2
(A38 ∧ (B38 ∨ C38)) ⟷ (A38 ∧ B38) ∨ (A38 ∧ C38),True,1,8.174596071243286,gemini-3-flash-preview,False,5352,2
(a304::nat) + (b304::nat) = b304 + a304,True,1,7.808374643325806,gemini-3-flash-preview,False,5354,2
(m167::nat) + ((n167::nat) + m167) = n167 + (m167 + m167),True,1,7.5473761558532715,gemini-3-flash-preview,False,5356,2
A142 ⟶ A142 ∨ B142,True,1,4.584099531173706,gemini-3-flash-preview,False,5358,2
A197 ∩ B197 ⊆ A197,True,1,7.379136323928833,gemini-3-flash-preview,False,5360,2
A362 ∩ B362 ⊆ A362,True,1,10.041649341583252,gemini-3-flash-preview,False,5362,2
converse (converse r193) = r193,True,1,7.2498393058776855,gemini-3-flash-preview,False,5364,2
inj_on f294 A294 ⟷ (∀x294∈A294. ∀y294∈A294. f294 x294 = f294 y294 ⟶ x294 = y294),True,1,10.823026895523071,gemini-3-flash-preview,False,5366,2
A168 ⊆ B168 ⟹ A168 ∩ C168 ⊆ B168 ∩ C168,True,1,7.365917921066284,gemini-3-flash-preview,False,5368,2
trans r209 ⟹ r209 O r209 ⊆ r209,True,1,9.813182353973389,gemini-3-flash-preview,False,5370,2
set (rev xs389) = set xs389,True,1,7.0810770988464355,gemini-3-flash-preview,False,5372,2
(m366::nat) + 0 = m366,True,1,7.250200986862183,gemini-3-flash-preview,False,5374,2
set (rev xs229) = set xs229,True,1,7.465919733047485,gemini-3-flash-preview,False,5376,2
- ((a157::int) + (b157::int)) = (-a157) + (-b157),True,1,9.816715240478516,gemini-3-flash-preview,False,5378,2
(a174::int) + (-a174) = 0,True,1,7.397068977355957,gemini-3-flash-preview,False,5380,2
{x294∈A294. True} = A294,True,1,10.021016597747803,gemini-3-flash-preview,False,5382,2
inj f202 ⟷ (∀x202 y202. f202 x202 = f202 y202 ⟶ x202 = y202),True,1,12.249999523162842,gemini-3-flash-preview,False,5384,2
(A308 ∧ (B308 ∨ C308)) ⟷ (A308 ∧ B308) ∨ (A308 ∧ C308),True,1,6.556578636169434,gemini-3-flash-preview,False,5386,2
(A107 ⟶ B107) ⟷ (¬A107 ∨ B107),True,1,4.276907920837402,gemini-3-flash-preview,False,5388,2
¬(A45 ∨ B45) ⟷ (¬A45 ∧ ¬B45),True,1,4.5154688358306885,gemini-3-flash-preview,False,5390,2
surj f33 ⟷ (∀y33. ∃x33. f33 x33 = y33),True,1,10.013244867324829,gemini-3-flash-preview,False,5392,2
- ((a391::int) + (b391::int)) = (-a391) + (-b391),True,1,7.496999502182007,gemini-3-flash-preview,False,5394,2
r211 O Id = r211,True,1,9.594024658203125,gemini-3-flash-preview,False,5396,2
bij_betw f173 A173 B173 ⟹ y173 ∈ B173 ⟹ (∃x173∈A173. f173 x173 = y173),True,1,13.832897186279297,gemini-3-flash-preview,False,5398,2
filter P230 (xs230 @ ys230) = filter P230 xs230 @ filter P230 ys230,True,1,7.63684868812561,gemini-3-flash-preview,False,5400,2
x420 ∈ A420 ∩ B420 ⟷ x420 ∈ A420 ∧ x420 ∈ B420,True,1,10.163897037506104,gemini-3-flash-preview,False,5402,2
(m293::nat) + ((n293::nat) + m293) = n293 + (m293 + m293),True,1,7.651865720748901,gemini-3-flash-preview,False,5404,2
(0::int) ≤ abs (a243::int),True,1,7.557551383972168,gemini-3-flash-preview,False,5406,2
set (rev xs277) = set xs277,True,1,7.616448402404785,gemini-3-flash-preview,False,5408,2
A138 ⊆ B138 ⟹ A138 ∩ C138 ⊆ B138 ∩ C138,True,1,9.871147155761719,gemini-3-flash-preview,False,5410,2
(m377::nat) + ((n377::nat) + m377) = n377 + (m377 + m377),True,1,8.078126192092896,gemini-3-flash-preview,False,5412,2
trans r118 ⟹ r118 O r118 ⊆ r118,True,1,7.77246356010437,gemini-3-flash-preview,False,5414,2
(converse (r108 O s108)) = converse s108 O converse r108,True,1,11.121297597885132,gemini-3-flash-preview,False,5416,2
(m313::nat) + Suc (n313::nat) = Suc (m313 + n313),True,1,9.465595722198486,gemini-3-flash-preview,False,5418,2
(a122::int) - a122 = 0,True,1,7.786292791366577,gemini-3-flash-preview,False,5420,2
A321 ∧ B321 ⟶ B321,True,1,4.54337215423584,gemini-3-flash-preview,False,5422,2
A71 - (A71 ∩ B71) = A71 - B71,True,1,7.322878122329712,gemini-3-flash-preview,False,5424,2
(A238 ∧ (B238 ∨ C238)) ⟷ (A238 ∧ B238) ∨ (A238 ∧ C238),True,1,4.274628162384033,gemini-3-flash-preview,False,5426,2
map f131 (xs131 @ ys131) = map f131 xs131 @ map f131 ys131,True,1,8.50959324836731,gemini-3-flash-preview,False,5428,2
rev (xs177 @ ys177) = rev ys177 @ rev xs177,True,1,7.53498387336731,gemini-3-flash-preview,False,5430,2
length (map f146 xs146) = length xs146,True,1,8.00300931930542,gemini-3-flash-preview,False,5432,2
trans r265 ⟹ r265 O r265 ⊆ r265,True,1,7.905284643173218,gemini-3-flash-preview,False,5434,2
filter P158 (xs158 @ ys158) = filter P158 xs158 @ filter P158 ys158,True,1,8.159833431243896,gemini-3-flash-preview,False,5436,2
set (map f348 xs348) = f348 ` set xs348,True,1,9.631522178649902,gemini-3-flash-preview,False,5438,2
¬(A265 ∨ B265) ⟷ (¬A265 ∧ ¬B265),True,1,4.394934177398682,gemini-3-flash-preview,False,5440,2
- ((a379::int) + (b379::int)) = (-a379) + (-b379),True,1,7.558559894561768,gemini-3-flash-preview,False,5442,2
inj_on f282 A282 ⟷ (∀x282∈A282. ∀y282∈A282. f282 x282 = f282 y282 ⟶ x282 = y282),True,1,11.198977708816528,gemini-3-flash-preview,False,5444,2
r57 O Id = r57,True,1,9.708080053329468,gemini-3-flash-preview,False,5446,2
r218 O Id = r218,True,1,7.404904842376709,gemini-3-flash-preview,False,5448,2
A491 - (A491 ∩ B491) = A491 - B491,True,1,7.447349548339844,gemini-3-flash-preview,False,5450,2
rev (xs345 @ ys345) = rev ys345 @ rev xs345,True,1,7.414821147918701,gemini-3-flash-preview,False,5452,2
rev (rev xs152) = xs152,True,1,9.765846729278564,gemini-3-flash-preview,False,5454,2
A417 ∩ (B417 ∪ C417) = (A417 ∩ B417) ∪ (A417 ∩ C417),True,1,7.5616443157196045,gemini-3-flash-preview,False,5456,2
(a16::nat) + (b16::nat) = b16 + a16,True,1,7.37886381149292,gemini-3-flash-preview,False,5458,2
r317p ⊆ r317 ⟹ s317p ⊆ s317 ⟹ r317p O s317p ⊆ r317 O s317,True,1,9.867912292480469,gemini-3-flash-preview,False,5460,2
map f195 (xs195 @ ys195) = map f195 xs195 @ map f195 ys195,True,1,10.142735242843628,gemini-3-flash-preview,False,5462,2
(A126 ⟶ C126) ⟶ ((B126 ⟶ C126) ⟶ (A126 ∨ B126 ⟶ C126)),True,1,7.025175333023071,gemini-3-flash-preview,False,5464,2
A40 ∧ B40 ⟶ A40,True,1,4.286758184432983,gemini-3-flash-preview,False,5466,2
A210 ∧ B210 ⟶ A210,True,1,4.302668809890747,gemini-3-flash-preview,False,5468,2
(0::int) ≤ abs (a15::int),True,1,7.2766969203948975,gemini-3-flash-preview,False,5470,2
¬(A84 ∧ B84) ⟷ (¬A84 ∨ ¬B84),True,1,6.669652700424194,gemini-3-flash-preview,False,5472,2
A330 ∧ B330 ⟶ A330,True,1,9.329455614089966,gemini-3-flash-preview,False,5474,2
(m69::nat) ≤ m69,True,1,7.424619436264038,gemini-3-flash-preview,False,5476,2
(m9::nat) ≤ m9,True,1,7.408339977264404,gemini-3-flash-preview,False,5478,2
r128p ⊆ r128 ⟹ s128p ⊆ s128 ⟹ r128p O s128p ⊆ r128 O s128,True,1,9.900534868240356,gemini-3-flash-preview,False,5480,2
rev (rev xs360) = xs360,True,1,9.757019519805908,gemini-3-flash-preview,False,5482,2
(a10::nat) + (b10::nat) = b10 + a10,True,1,7.431477785110474,gemini-3-flash-preview,False,5484,2
trans r300 ⟹ r300 O r300 ⊆ r300,True,1,7.346970081329346,gemini-3-flash-preview,False,5486,2
A415 - (B415 ∪ C415) = (A415 - B415) ∩ (A415 - C415),True,1,7.330846071243286,gemini-3-flash-preview,False,5488,2
set (map f92 xs92) = f92 ` set xs92,True,1,11.312279224395752,gemini-3-flash-preview,False,5490,2
A271 ⊆ A271 ∪ B271,True,1,7.937425136566162,gemini-3-flash-preview,False,5492,2
(m343::nat) + Suc (n343::nat) = Suc (m343 + n343),True,1,7.60604190826416,gemini-3-flash-preview,False,5494,2
- ((a259::int) + (b259::int)) = (-a259) + (-b259),True,1,7.427293300628662,gemini-3-flash-preview,False,5496,2
set (rev xs117) = set xs117,True,1,9.544074058532715,gemini-3-flash-preview,False,5498,2
r201 ⊆ s201 ⟹ converse r201 ⊆ converse s201,True,1,7.925801515579224,gemini-3-flash-preview,False,5500,2
x0 ∈ A0 ∩ B0 ⟷ x0 ∈ A0 ∧ x0 ∈ B0,True,1,7.594140529632568,gemini-3-flash-preview,False,5502,2
length (map f178 xs178) = length xs178,True,1,7.3955841064453125,gemini-3-flash-preview,False,5504,2
A301 ⊆ A301 ∪ B301,True,1,9.404046297073364,gemini-3-flash-preview,False,5506,2
surj f21 ⟷ (∀y21. ∃x21. f21 x21 = y21),True,1,11.184067726135254,gemini-3-flash-preview,False,5508,2
r29 O Id = r29,True,1,7.437037467956543,gemini-3-flash-preview,False,5510,2
(a89::nat) + ((b89::nat) + a89) = b89 + (a89 + a89),True,1,7.433060169219971,gemini-3-flash-preview,False,5512,2
(m129::nat) ≤ m129,True,1,10.965190887451172,gemini-3-flash-preview,False,5514,2
map f107 (xs107 @ ys107) = map f107 xs107 @ map f107 ys107,True,1,7.4540910720825195,gemini-3-flash-preview,False,5516,2
(m396::nat) + 0 = m396,True,1,7.712343454360962,gemini-3-flash-preview,False,5518,2
trans r167 ⟹ r167 O r167 ⊆ r167,True,1,7.714073896408081,gemini-3-flash-preview,False,5520,2
map f395 (xs395 @ ys395) = map f395 xs395 @ map f395 ys395,True,1,9.922491073608398,gemini-3-flash-preview,False,5522,2
(m239::nat) + ((n239::nat) + m239) = n239 + (m239 + m239),True,1,7.450336933135986,gemini-3-flash-preview,False,5524,2
A281 ∧ B281 ⟶ B281,True,1,6.745208263397217,gemini-3-flash-preview,False,5526,2
(A278 ∧ (B278 ∨ C278)) ⟷ (A278 ∧ B278) ∨ (A278 ∧ C278),True,1,4.268251419067383,gemini-3-flash-preview,False,5528,2
r324p ⊆ r324 ⟹ s324p ⊆ s324 ⟹ r324p O s324p ⊆ r324 O s324,True,1,9.982908487319946,gemini-3-flash-preview,False,5530,2
rev (rev xs104) = xs104,True,1,8.996158838272095,gemini-3-flash-preview,False,5532,2
x397 ∈ insert x397 A397,True,1,7.572180986404419,gemini-3-flash-preview,False,5534,2
(m75::nat) ≤ m75,True,1,7.419644832611084,gemini-3-flash-preview,False,5536,2
inj_on f114 A114 ⟷ (∀x114∈A114. ∀y114∈A114. f114 x114 = f114 y114 ⟶ x114 = y114),True,1,11.761388778686523,gemini-3-flash-preview,False,5538,2
bij_betw f74 A74 B74 ⟹ inj_on f74 A74,True,1,14.603591203689575,gemini-3-flash-preview,False,5541,2
B163 ⟶ A163 ∨ B163,True,1,6.952230453491211,gemini-3-flash-preview,False,5543,2
rev (rev xs320) = xs320,True,1,7.528055667877197,gemini-3-flash-preview,False,5545,2
B153 ⟶ A153 ∨ B153,True,1,6.696975469589233,gemini-3-flash-preview,False,5547,2
A252 ∩ (B252 ∪ C252) = (A252 ∩ B252) ∪ (A252 ∩ C252),True,1,9.959420919418335,gemini-3-flash-preview,False,5549,2
(a198::int) + (-a198) = 0,True,1,7.255591154098511,gemini-3-flash-preview,False,5551,2
rev (xs281 @ ys281) = rev ys281 @ rev xs281,True,1,7.55417013168335,gemini-3-flash-preview,False,5553,2
x172 ∈ insert x172 A172,True,1,7.555488348007202,gemini-3-flash-preview,False,5555,2
{x434∈A434. P x434} ⊆ A434,True,1,9.68433165550232,gemini-3-flash-preview,False,5557,2
A130 ∧ B130 ⟶ A130,True,1,6.84052300453186,gemini-3-flash-preview,False,5559,2
f6 ` (A6 ∩ B6) ⊆ f6 ` A6 ∩ f6 ` B6,True,1,7.377377271652222,gemini-3-flash-preview,False,5561,2
A19 ⊆ B19 ⟹ A19 ∪ C19 ⊆ B19 ∪ C19,True,1,7.410136461257935,gemini-3-flash-preview,False,5563,2
r127 O Id = r127,True,1,7.665722608566284,gemini-3-flash-preview,False,5565,2
rev (rev xs88) = xs88,True,1,9.971251726150513,gemini-3-flash-preview,False,5567,2
r236 ⊆ s236 ⟹ converse r236 ⊆ converse s236,True,1,7.57612419128418,gemini-3-flash-preview,False,5569,2
A436 ⊆ A436 ∪ B436,True,1,7.798610687255859,gemini-3-flash-preview,False,5571,2
r93p ⊆ r93 ⟹ s93p ⊆ s93 ⟹ r93p O s93p ⊆ r93 O s93,True,1,12.141307353973389,gemini-3-flash-preview,False,5573,2
r58p ⊆ r58 ⟹ s58p ⊆ s58 ⟹ r58p O s58p ⊆ r58 O s58,True,1,10.081264972686768,gemini-3-flash-preview,False,5575,2
{x14∈A14. P x14} ⊆ A14,True,1,10.035406589508057,gemini-3-flash-preview,False,5577,2
bij_betw f109 A109 B109 ⟹ f109 ` A109 = B109,False,2,65.52074861526489,gemini-3-flash-preview,False,5596,2
(a248::int) - a248 = 0,True,1,7.538478851318359,gemini-3-flash-preview,False,5598,2
- ((a7::int) + (b7::int)) = (-a7) + (-b7),True,1,7.338314056396484,gemini-3-flash-preview,False,5600,2
(m256::nat) + (n256::nat) = n256 + m256,True,1,9.81274938583374,gemini-3-flash-preview,False,5602,2
converse (converse r200) = r200,True,1,7.597195386886597,gemini-3-flash-preview,False,5604,2
x187 ∈ insert x187 A187,True,1,7.453390598297119,gemini-3-flash-preview,False,5606,2
bij_betw f67 A67 B67 ⟹ f67 ` A67 = B67,False,2,66.20492935180664,gemini-3-flash-preview,False,5625,2
(A279 ⟶ A279),True,1,4.21002721786499,gemini-3-flash-preview,False,5627,2
(A229 ⟶ A229),True,1,4.597707271575928,gemini-3-flash-preview,False,5629,2
r351 O Id = r351,True,1,9.609142303466797,gemini-3-flash-preview,False,5631,2
¬(A364 ∧ B364) ⟷ (¬A364 ∨ ¬B364),True,1,4.28240442276001,gemini-3-flash-preview,False,5633,2
r372 O Id = r372,True,1,7.211764812469482,gemini-3-flash-preview,False,5635,2
(A338 ∧ (B338 ∨ C338)) ⟷ (A338 ∧ B338) ∨ (A338 ∧ C338),True,1,4.4668354988098145,gemini-3-flash-preview,False,5637,2
¬(A134 ∧ B134) ⟷ (¬A134 ∨ ¬B134),True,1,4.27527928352356,gemini-3-flash-preview,False,5639,2
x82 ∈ insert x82 A82,True,1,7.110750675201416,gemini-3-flash-preview,False,5641,2
r26 ⊆ s26 ⟹ converse r26 ⊆ converse s26,True,1,7.640244483947754,gemini-3-flash-preview,False,5643,2
x215 ∈ set (map f215 xs215) ⟷ (∃y∈set xs215. f215 y = x215),True,1,10.508018493652344,gemini-3-flash-preview,False,5645,2
(A89 ⟶ A89),True,1,6.946402549743652,gemini-3-flash-preview,False,5647,2
(a324::int) + (-a324) = 0,True,1,7.275166034698486,gemini-3-flash-preview,False,5649,2
(0::int) ≤ abs (a249::int),True,1,9.944902658462524,gemini-3-flash-preview,False,5651,2
filter P470 (xs470 @ ys470) = filter P470 xs470 @ filter P470 ys470,True,1,7.018388032913208,gemini-3-flash-preview,False,5653,2
map f35 (xs35 @ ys35) = map f35 xs35 @ map f35 ys35,True,1,7.566882133483887,gemini-3-flash-preview,False,5655,2
A196 ⊆ A196 ∪ B196,True,1,7.179447174072266,gemini-3-flash-preview,False,5657,2
filter P446 (xs446 @ ys446) = filter P446 xs446 @ filter P446 ys446,True,1,7.454265117645264,gemini-3-flash-preview,False,5659,2
f275 ` (A275 ∪ B275) = f275 ` A275 ∪ f275 ` B275,True,1,9.123005867004395,gemini-3-flash-preview,False,5661,2
(a114::int) + (-a114) = 0,True,1,7.193328619003296,gemini-3-flash-preview,False,5663,2
Id O r252 = r252,True,1,7.082855224609375,gemini-3-flash-preview,False,5665,2
rev (xs265 @ ys265) = rev ys265 @ rev xs265,True,1,7.494539976119995,gemini-3-flash-preview,False,5667,2
Id O r392 = r392,True,1,9.24312138557434,gemini-3-flash-preview,False,5669,2
(a244::nat) + (b244::nat) = b244 + a244,True,1,7.299428462982178,gemini-3-flash-preview,False,5671,2
(m161::nat) + ((n161::nat) + m161) = n161 + (m161 + m161),True,1,7.309130668640137,gemini-3-flash-preview,False,5673,2
¬(A75 ∨ B75) ⟷ (¬A75 ∧ ¬B75),True,1,4.570389986038208,gemini-3-flash-preview,False,5675,2
x450 ∈ A450 ∩ B450 ⟷ x450 ∈ A450 ∧ x450 ∈ B450,True,1,7.19127631187439,gemini-3-flash-preview,False,5677,2
(m364::nat) + (n364::nat) = n364 + m364,True,1,8.06941533088684,gemini-3-flash-preview,False,5679,2
¬(A375 ∨ B375) ⟷ (¬A375 ∧ ¬B375),True,1,6.752176761627197,gemini-3-flash-preview,False,5681,2
{x344∈A344. P x344} ⊆ A344,True,1,9.73563003540039,gemini-3-flash-preview,False,5683,2
set (map f44 xs44) = f44 ` set xs44,True,1,7.383227825164795,gemini-3-flash-preview,False,5685,2
(a378::int) + (-a378) = 0,True,1,8.785343408584595,gemini-3-flash-preview,False,5687,2
r292 ⊆ s292 ⟹ converse r292 ⊆ converse s292,True,1,7.145552635192871,gemini-3-flash-preview,False,5689,2
(m106::nat) + (n106::nat) = n106 + m106,True,1,7.322380304336548,gemini-3-flash-preview,False,5691,2
{x179∈A179. P x179} ⊆ A179,True,1,9.796735525131226,gemini-3-flash-preview,False,5693,2
(0::int) ≤ abs (a129::int),True,1,7.0971879959106445,gemini-3-flash-preview,False,5695,2
set (rev xs85) = set xs85,True,1,10.050540924072266,gemini-3-flash-preview,False,5697,2
(a206::int) - a206 = 0,True,1,7.763500213623047,gemini-3-flash-preview,False,5699,2
(m199::nat) + Suc (n199::nat) = Suc (m199 + n199),True,1,7.320733547210693,gemini-3-flash-preview,False,5701,2
rev (xs9 @ ys9) = rev ys9 @ rev xs9,True,1,7.594956398010254,gemini-3-flash-preview,False,5703,2
A81 ∧ B81 ⟶ B81,True,1,8.396936655044556,gemini-3-flash-preview,False,5705,2
x480 ∈ A480 ∩ B480 ⟷ x480 ∈ A480 ∧ x480 ∈ B480,True,1,7.525383710861206,gemini-3-flash-preview,False,5707,2
A12 ∩ (B12 ∪ C12) = (A12 ∩ B12) ∪ (A12 ∩ C12),True,1,7.131320238113403,gemini-3-flash-preview,False,5709,2
(a143::nat) + ((b143::nat) + a143) = b143 + (a143 + a143),True,1,7.525223255157471,gemini-3-flash-preview,False,5711,2
(0::int) ≤ abs (a135::int),True,1,9.400414943695068,gemini-3-flash-preview,False,5713,2
bij_betw f131 A131 B131 ⟹ y131 ∈ B131 ⟹ (∃x131∈A131. f131 x131 = y131),True,1,13.080590009689331,gemini-3-flash-preview,False,5715,2
rev (rev xs24) = xs24,True,1,7.235901832580566,gemini-3-flash-preview,False,5717,2
bij_betw f8 A8 B8 ⟹ inj_on f8 A8,True,1,15.069397687911987,gemini-3-flash-preview,False,5720,2
x278 ∈ insert x278 A278 ⟷ True,True,1,7.2276270389556885,gemini-3-flash-preview,False,5722,2
(m386::nat) ≤ m386 + (n386::nat),True,1,7.406595706939697,gemini-3-flash-preview,False,5724,2
